//type	cx	cy	sx	sy	z	dig	time	percent	count	vnum
//----------------------------------------------------------
m	211	1003	5	5	0	0	10s	100	1	8067
m	228	983	5	5	0	0	10s	100	1	8067
m	251	995	5	5	0	0	10s	100	1	8067
m	266	1011	5	5	0	0	10s	100	1	8067
m	286	1017	5	5	0	0	10s	100	1	8067
m	307	1017	5	5	0	0	10s	100	1	8067
m	335	993	5	5	0	0	10s	100	1	8067
m	344	977	5	5	0	0	10s	100	1	8067
m	368	959	5	5	0	0	10s	100	1	8067
m	397	957	5	5	0	0	10s	100	1	8067
m	411	963	5	5	0	0	10s	100	1	8067
m	449	975	5	5	0	0	10s	100	1	8067
m	481	991	5	5	0	0	10s	100	1	8067
m	479	1015	5	5	0	0	10s	100	1	8067
m	473	1029	5	5	0	0	10s	100	1	8067
m	448	1039	5	5	0	0	10s	100	1	8067
m	436	1017	5	5	0	0	10s	100	1	8067
m	427	987	5	5	0	0	10s	100	1	8067
m	405	981	5	5	0	0	10s	100	1	8067
m	370	987	5	5	0	0	10s	100	1	8067
m	362	1020	5	5	0	0	10s	100	1	8067
m	409	1025	5	5	0	0	10s	100	1	8067
m	437	1003	5	5	0	0	10s	100	1	8067
m	461	1003	5	5	0	0	10s	100	1	8067
m	421	1019	5	5	0	0	10s	100	1	8067
m	383	1023	5	5	0	0	10s	100	1	8067
m	373	1032	5	5	0	0	10s	100	1	8067
m	349	1044	5	5	0	0	10s	100	1	8067
m	341	1007	5	5	0	0	10s	100	1	8067
m	326	1015	5	5	0	0	10s	100	1	8067
m	318	1032	5	5	0	0	10s	100	1	8067
m	304	1043	5	5	0	0	10s	100	1	8067
m	271	1029	5	5	0	0	10s	100	1	8067
m	249	1010	5	5	0	0	10s	100	1	8067
m	229	996	5	5	0	0	10s	100	1	8067
m	215	1007	5	5	0	0	10s	100	1	8067
m	221	1029	5	5	0	0	10s	100	1	8067
m	211	1038	5	5	0	0	10s	100	1	8067
m	221	1055	5	5	0	0	10s	100	1	8067
m	248	1063	5	5	0	0	10s	100	1	8067
m	277	1047	5	5	0	0	10s	100	1	8067
m	292	1073	5	5	0	0	10s	100	1	8067
m	281	1077	5	5	0	0	10s	100	1	8067
m	266	1078	5	5	0	0	10s	100	1	8067
m	278	1095	5	5	0	0	10s	100	1	8067
m	278	1109	5	5	0	0	10s	100	1	8067
m	260	1115	5	5	0	0	10s	100	1	8067
m	250	1129	5	5	0	0	10s	100	1	8067
m	253	1143	5	5	0	0	10s	100	1	8067
m	257	1148	5	5	0	0	10s	100	1	8067
m	233	1155	5	5	0	0	10s	100	1	8067
m	210	1156	5	5	0	0	10s	100	1	8067
m	195	1161	5	5	0	0	10s	100	1	8067
m	205	1174	5	5	0	0	10s	100	1	8067
m	237	1176	5	5	0	0	10s	100	1	8067
m	269	1189	5	5	0	0	10s	100	1	8067
m	239	1188	5	5	0	0	10s	100	1	8067
m	227	1188	5	5	0	0	10s	100	1	8067
m	203	1197	5	5	0	0	10s	100	1	8067
m	189	1211	5	5	0	0	10s	100	1	8067
m	191	1213	5	5	0	0	10s	100	1	8067
m	313	1247	5	5	0	0	10s	100	1	8067
m	314	1221	5	5	0	0	10s	100	1	8067
m	291	1206	5	5	0	0	10s	100	1	8067
m	288	1203	5	5	0	0	10s	100	1	8067
m	290	1175	5	5	0	0	10s	100	1	8067
m	267	1169	5	5	0	0	10s	100	1	8067
m	275	1157	5	5	0	0	10s	100	1	8067
m	295	1137	5	5	0	0	10s	100	1	8067
m	303	1127	5	5	0	0	10s	100	1	8067
m	292	1114	5	5	0	0	10s	100	1	8067
m	319	1085	5	5	0	0	10s	100	1	8067
m	326	1067	5	5	0	0	10s	100	1	8067
m	319	1057	5	5	0	0	10s	100	1	8067
m	341	1041	5	5	0	0	10s	100	1	8067
m	337	1045	5	5	0	0	10s	100	1	8067
m	360	1066	5	5	0	0	10s	100	1	8067
m	392	1049	5	5	0	0	10s	100	1	8067
m	403	1052	5	5	0	0	10s	100	1	8067
m	429	1058	5	5	0	0	10s	100	1	8067
m	450	1079	5	5	0	0	10s	100	1	8067
m	463	1091	5	5	0	0	10s	100	1	8067
m	422	1088	5	5	0	0	10s	100	1	8067
m	397	1086	5	5	0	0	10s	100	1	8067
m	378	1086	5	5	0	0	10s	100	1	8067
m	346	1091	5	5	0	0	10s	100	1	8067
m	311	1103	5	5	0	0	10s	100	1	8067
m	319	1111	5	5	0	0	10s	100	1	8067
m	358	1112	5	5	0	0	10s	100	1	8067
m	383	1114	5	5	0	0	10s	100	1	8067
m	353	1130	5	5	0	0	10s	100	1	8067
m	337	1128	5	5	0	0	10s	100	1	8067
m	318	1137	5	5	0	0	10s	100	1	8067
m	305	1153	5	5	0	0	10s	100	1	8067
m	348	1153	5	5	0	0	10s	100	1	8067
m	369	1142	5	5	0	0	10s	100	1	8067
m	396	1138	5	5	0	0	10s	100	1	8067
m	366	1157	5	5	0	0	10s	100	1	8067
m	340	1156	5	5	0	0	10s	100	1	8067
m	336	1145	5	5	0	0	10s	100	1	8067
m	314	1160	5	5	0	0	10s	100	1	8067
m	318	1173	5	5	0	0	10s	100	1	8067
m	345	1176	5	5	0	0	10s	100	1	8067
m	343	1181	5	5	0	0	10s	100	1	8067
m	309	1186	5	5	0	0	10s	100	1	8067
m	309	1201	5	5	0	0	10s	100	1	8067
m	318	1210	5	5	0	0	10s	100	1	8067
m	331	1223	5	5	0	0	10s	100	1	8067
m	337	1241	5	5	0	0	10s	100	1	8067
m	329	1250	5	5	0	0	10s	100	1	8067
m	344	1259	5	5	0	0	10s	100	1	8067
m	349	1274	5	5	0	0	10s	100	1	8067
m	379	1281	5	5	0	0	10s	100	1	8067
m	385	1291	5	5	0	0	10s	100	1	8067
m	403	1269	5	5	0	0	10s	100	1	8067
m	406	1258	5	5	0	0	10s	100	1	8067
m	391	1252	5	5	0	0	10s	100	1	8067
m	383	1247	5	5	0	0	10s	100	1	8067
m	397	1226	5	5	0	0	10s	100	1	8067
m	383	1217	5	5	0	0	10s	100	1	8067
m	354	1221	5	5	0	0	10s	100	1	8067
m	351	1229	5	5	0	0	10s	100	1	8067
m	363	1207	5	5	0	0	10s	100	1	8067
m	386	1193	5	5	0	0	10s	100	1	8067
m	410	1196	5	5	0	0	10s	100	1	8067
m	422	1160	5	5	0	0	10s	100	1	8067
m	427	1149	5	5	0	0	10s	100	1	8067
m	384	1153	5	5	0	0	10s	100	1	8067
m	369	1162	5	5	0	0	10s	100	1	8067
m	360	1187	5	5	0	0	10s	100	1	8067
m	373	1199	5	5	0	0	10s	100	1	8067
m	413	1178	5	5	0	0	10s	100	1	8067
m	401	1163	5	5	0	0	10s	100	1	8067
m	406	1161	5	5	0	0	10s	100	1	8067
m	421	1141	5	5	0	0	10s	100	1	8067
m	429	1122	5	5	0	0	10s	100	1	8067
m	451	1120	5	5	0	0	10s	100	1	8067
m	474	1100	5	5	0	0	10s	100	1	8067
m	498	1087	5	5	0	0	10s	100	1	8067
m	527	1071	5	5	0	0	10s	100	1	8067
m	556	1063	5	5	0	0	10s	100	1	8067
m	591	1064	5	5	0	0	10s	100	1	8067
m	585	1078	5	5	0	0	10s	100	1	8067
m	537	1097	5	5	0	0	10s	100	1	8067
m	520	1102	5	5	0	0	10s	100	1	8067
m	497	1129	5	5	0	0	10s	100	1	8067
m	501	1109	5	5	0	0	10s	100	1	8067
m	522	1090	5	5	0	0	10s	100	1	8067
m	556	1081	5	5	0	0	10s	100	1	8067
m	581	1054	5	5	0	0	10s	100	1	8067
m	549	1056	5	5	0	0	10s	100	1	8067
m	527	1063	5	5	0	0	10s	100	1	8067
m	495	1067	5	5	0	0	10s	100	1	8067
m	474	1072	5	5	0	0	10s	100	1	8067
m	469	1063	5	5	0	0	10s	100	1	8067
m	475	1031	5	5	0	0	10s	100	1	8067
m	466	1023	5	5	0	0	10s	100	1	8067
m	457	1011	5	5	0	0	10s	100	1	8067
m	472	973	5	5	0	0	10s	100	1	8067
m	543	954	5	5	0	0	10s	100	1	8067
m	603	1021	5	5	0	0	10s	100	1	8067
m	567	1069	5	5	0	0	10s	100	1	8067
m	565	1087	5	5	0	0	10s	100	1	8067
m	578	1097	5	5	0	0	10s	100	1	8067
m	595	1099	5	5	0	0	10s	100	1	8067
m	611	1103	5	5	0	0	10s	100	1	8067
m	670	1083	5	5	0	0	10s	100	1	8067
m	690	1108	5	5	0	0	10s	100	1	8067
m	658	1119	5	5	0	0	10s	100	1	8067
m	621	1136	5	5	0	0	10s	100	1	8067
m	624	1166	5	5	0	0	10s	100	1	8067
m	578	1169	5	5	0	0	10s	100	1	8067
m	519	1137	5	5	0	0	10s	100	1	8067
m	507	1101	5	5	0	0	10s	100	1	8067
m	449	1124	5	5	0	0	10s	100	1	8067
m	443	1140	5	5	0	0	10s	100	1	8067
m	399	1151	5	5	0	0	10s	100	1	8067
m	329	1140	5	5	0	0	10s	100	1	8067
m	305	1127	5	5	0	0	10s	100	1	8067
m	416	938	5	5	0	0	10s	100	1	8067
m	386	902	5	5	0	0	10s	100	1	8067
m	346	876	5	5	0	0	10s	100	1	8067
m	402	922	5	5	0	0	10s	100	1	8067
m	430	924	5	5	0	0	10s	100	1	8067
m	446	952	5	5	0	0	10s	100	1	8067
m	388	922	5	5	0	0	10s	100	1	8067
m	418	966	5	5	0	0	10s	100	1	8067
m	464	944	5	5	0	0	10s	100	1	8067
m	438	964	5	5	0	0	10s	100	1	8067
m	440	984	5	5	0	0	10s	100	1	8067
m	400	968	5	5	0	0	10s	100	1	8067
m	326	1018	5	5	0	0	10s	100	1	8067
m	220	1032	5	5	0	0	10s	100	1	8067
m	160	946	5	5	0	0	10s	100	1	8067
m	224	848	5	5	0	0	10s	100	1	8067
m	308	836	5	5	0	0	10s	100	1	8067
m	334	828	5	5	0	0	10s	100	1	8067
m	322	872	5	5	0	0	10s	100	1	8067
m	302	886	5	5	0	0	10s	100	1	8067
m	354	902	5	5	0	0	10s	100	1	8067
m	354	926	5	5	0	0	10s	100	1	8067
m	370	962	5	5	0	0	10s	100	1	8067
m	684	615	5	5	0	0	10s	100	1	8067
m	707	601	5	5	0	0	10s	100	1	8067
m	727	603	5	5	0	0	10s	100	1	8067
m	716	582	5	5	0	0	10s	100	1	8067
m	700	580	5	5	0	0	10s	100	1	8067
m	688	605	5	5	0	0	10s	100	1	8067
m	673	602	5	5	0	0	10s	100	1	8067
m	669	583	5	5	0	0	10s	100	1	8067
m	680	576	5	5	0	0	10s	100	1	8067
m	699	573	5	5	0	0	10s	100	1	8067
m	727	562	5	5	0	0	10s	100	1	8067
m	731	552	5	5	0	0	10s	100	1	8067
m	713	545	5	5	0	0	10s	100	1	8067
m	701	539	5	5	0	0	10s	100	1	8067
m	709	529	5	5	0	0	10s	100	1	8067
m	722	528	5	5	0	0	10s	100	1	8067
m	735	531	5	5	0	0	10s	100	1	8067
m	749	523	5	5	0	0	10s	100	1	8067
m	751	507	5	5	0	0	10s	100	1	8067
m	729	504	5	5	0	0	10s	100	1	8067
m	723	498	5	5	0	0	10s	100	1	8067
m	722	477	5	5	0	0	10s	100	1	8067
m	703	514	5	5	0	0	10s	100	1	8067
m	707	531	5	5	0	0	10s	100	1	8067
m	730	531	5	5	0	0	10s	100	1	8067
m	801	737	5	5	0	0	10s	100	1	8067
m	809	725	5	5	0	0	10s	100	1	8067
m	798	725	5	5	0	0	10s	100	1	8067
m	782	721	5	5	0	0	10s	100	1	8067
m	772	705	5	5	0	0	10s	100	1	8067
m	782	700	5	5	0	0	10s	100	1	8067
m	795	700	5	5	0	0	10s	100	1	8067
m	803	700	5	5	0	0	10s	100	1	8067
m	807	694	5	5	0	0	10s	100	1	8067
m	799	687	5	5	0	0	10s	100	1	8067
m	785	685	5	5	0	0	10s	100	1	8067
m	773	683	5	5	0	0	10s	100	1	8067
m	769	677	5	5	0	0	10s	100	1	8067
m	785	665	5	5	0	0	10s	100	1	8067
m	797	662	5	5	0	0	10s	100	1	8067
m	805	659	5	5	0	0	10s	100	1	8067
m	804	650	5	5	0	0	10s	100	1	8067
m	792	649	5	5	0	0	10s	100	1	8067
m	784	647	5	5	0	0	10s	100	1	8067
m	778	642	5	5	0	0	10s	100	1	8067
m	773	625	5	5	0	0	10s	100	1	8067
m	787	624	5	5	0	0	10s	100	1	8067
m	794	624	5	5	0	0	10s	100	1	8067
m	801	617	5	5	0	0	10s	100	1	8067
m	800	610	5	5	0	0	10s	100	1	8067
m	791	603	5	5	0	0	10s	100	1	8067
m	801	584	5	5	0	0	10s	100	1	8067
m	809	585	5	5	0	0	10s	100	1	8067
m	798	714	5	5	0	0	10s	100	1	8067
m	794	675	5	5	0	0	10s	100	1	8067
m	792	637	5	5	0	0	10s	100	1	8067
m	797	607	5	5	0	0	10s	100	1	8067
m	940	583	5	5	0	0	10s	100	1	8067
m	943	571	5	5	0	0	10s	100	1	8067
m	931	568	5	5	0	0	10s	100	1	8067
m	930	569	5	5	0	0	10s	100	1	8067
m	959	539	5	5	0	0	10s	100	1	8067
m	949	536	5	5	0	0	10s	100	1	8067
m	918	539	5	5	0	0	10s	100	1	8067
m	893	551	5	5	0	0	10s	100	1	8067
m	878	539	5	5	0	0	10s	100	1	8067
m	875	532	5	5	0	0	10s	100	1	8067
m	854	546	5	5	0	0	10s	100	1	8067
m	837	551	5	5	0	0	10s	100	1	8067
m	851	555	5	5	0	0	10s	100	1	8067
m	888	549	5	5	0	0	10s	100	1	8067
m	895	559	5	5	0	0	10s	100	1	8067
m	869	567	5	5	0	0	10s	100	1	8067
m	846	568	5	5	0	0	10s	100	1	8067
m	826	573	5	5	0	0	10s	100	1	8067
m	817	582	5	5	0	0	10s	100	1	8067
m	794	594	5	5	0	0	10s	100	1	8067
m	775	612	5	5	0	0	10s	100	1	8067
m	769	630	5	5	0	0	10s	100	1	8067
m	901	578	5	5	0	0	10s	100	1	8067
m	911	583	5	5	0	0	10s	100	1	8067
m	929	580	5	5	0	0	10s	100	1	8067
m	929	567	5	5	0	0	10s	100	1	8067
m	916	562	5	5	0	0	10s	100	1	8067
m	914	560	5	5	0	0	10s	100	1	8067
m	917	531	5	5	0	0	10s	100	1	8067
m	921	505	5	5	0	0	10s	100	1	8067
m	919	488	5	5	0	0	10s	100	1	8067
m	918	478	5	5	0	0	10s	100	1	8067
m	919	463	5	5	0	0	10s	100	1	8067
m	921	455	5	5	0	0	10s	100	1	8067
m	916	446	5	5	0	0	10s	100	1	8067
m	908	444	5	5	0	0	10s	100	1	8067
m	928	429	5	5	0	0	10s	100	1	8067
m	955	414	5	5	0	0	10s	100	1	8067
